주차장관리번호,주차장명,주차장구분,주차장유형,소재지도로명주소,소재지지번주소,주차구획수,급지구분,부제시행구분,운영요일,평일운영시작시각,평일운영종료시각,토요일운영시작시각,토요일운영종료시각,공휴일운영시작시각,공휴일운영종료시각,요금정보,주차기본시간,주차기본요금,추가단위시간,추가단위요금,1일주차권요금적용시간,1일주차권요금,월정기권요금,결제방법,특기사항,관리기관명,전화번호,위도,경도,데이터기준일자,제공기관코드,제공기관명
PAR-014285,구갈2리 소공원 주변,공영,노상,경기도 용인시 기흥구 기흥로14번길 일원,경기도 용인시 기흥구 구갈동 370-16 일원,21,1,미시행,평일+토요일+공휴일,23:59,23:59,23:59,23:59,23:59,23:59,무료,0,0,0,0,0,0,0,,,용인시 기흥구청,031-324-6351,37.2774063,127.1166847,2019-09-30,4050000,경기도 용인시
PAR-014286,구갈공원 주변,공영,노상,경기도 용인시 기흥구 관곡로85번길 일원,경기도 용인시 기흥구 구갈동 359-10 일원,106,1,미시행,평일+토요일+공휴일,23:59,23:59,23:59,23:59,23:59,23:59,무료,0,0,0,0,0,0,0,,,용인시 기흥구청,031-324-6351,37.2813461,127.1142437,2019-09-30,4050000,경기도 용인시
PAR-014287,구성동 주민센터 앞,공영,노상,경기도 용인시 기흥구 구성로63번길 일원,경기도 용인시 기흥구 언남동 342-26 일원,26,1,미시행,평일+토요일+공휴일,23:59,23:59,23:59,23:59,23:59,23:59,무료,0,0,0,0,0,0,0,,,용인시 기흥구청,031-324-6351,37.2960375,127.1187428,2019-09-30,4050000,경기도 용인시
PAR-014288,기흥구청 인근 도로,공영,노상,경기도 용인시 기흥구 기흥로 일원,경기도 용인시 기흥구 구갈동 370-8 일원,21,1,미시행,평일+토요일+공휴일,23:59,23:59,23:59,23:59,23:59,23:59,무료,0,0,0,0,0,0,0,,,용인시 기흥구청,031-324-6351,37.2778756,127.1158848,2019-09-30,4050000,경기도 용인시
PAR-014289,구갈119안전센터 주변,공영,노상,경기도 용인시 기흥구 신구로64번길 일원,경기도 용인시 기흥구 구갈동 398-3 일원,57,1,미시행,평일+토요일+공휴일,23:59,23:59,23:59,23:59,23:59,23:59,무료,0,0,0,0,0,0,0,,,용인시 기흥구청,031-324-6351,37.2777909,127.1100553,2019-09-30,4050000,경기도 용인시
PAR-014290,기흥중학교 주변,공영,노상,경기도 용인시 기흥구 신갈로138번길 일원,경기도 용인시 기흥구 신갈동 82 일원,120,1,미시행,평일+토요일+공휴일,23:59,23:59,23:59,23:59,23:59,23:59,무료,0,0,0,0,0,0,0,,,용인시 기흥구청,031-324-6351,37.285772,127.1021053,2019-09-30,4050000,경기도 용인시
PAR-014291,기흥구 맛깔촌 주변,공영,노상,경기도 용인시 기흥구 갈천로 일원,경기도 용인시 기흥구 상갈동 101-12 일원,40,1,미시행,평일+토요일+공휴일,23:59,23:59,23:59,23:59,23:59,23:59,무료,0,0,0,0,0,0,0,,,용인시 기흥구청,031-324-6351,37.2699633,127.1075526,2019-09-30,4050000,경기도 용인시
PAR-014292,서천초등학교 주변,공영,노상,경기도 용인시 기흥구 서그내로62번길 일원,경기도 용인시 기흥구 서천동 281-6 일원,9,1,미시행,평일+토요일+공휴일,23:59,23:59,23:59,23:59,23:59,23:59,무료,0,0,0,0,0,0,0,,,용인시 기흥구청,031-324-6351,37.242544,127.0718557,2019-09-30,4050000,경기도 용인시
PAR-014293,신갈초등학교 주변,공영,노상,경기도 용인시 기흥구 신갈로84번길 일원,경기도 용인시 기흥구 신갈동 40-30 일원,125,1,미시행,평일+토요일+공휴일,23:59,23:59,23:59,23:59,23:59,23:59,무료,0,0,0,0,0,0,0,,,용인시 기흥구청,031-324-6351,37.2740722,127.1072426,2019-09-30,4050000,경기도 용인시
PAR-014294,한신아파트 주변,공영,노상,경기도 용인시 기흥구 신갈로96번길 일원,경기도 용인시 기흥구 신갈동 17-15 일원,132,1,미시행,평일+토요일+공휴일,23:59,23:59,23:59,23:59,23:59,23:59,무료,0,0,0,0,0,0,0,,,용인시 기흥구청,031-324-6351,37.2759651,127.1064108,2019-09-30,4050000,경기도 용인시
PAR-014295,새천년로16번길 주변,공영,노상,경기도 용인시 기흥구 새천년로16번길 일원,경기도 용인시 기흥구 신갈동 724 일원,22,1,미시행,평일+토요일+공휴일,23:59,23:59,23:59,23:59,23:59,23:59,무료,0,0,0,0,0,0,0,,,용인시 기흥구청,031-324-6351,37.285772,127.1021053,2019-09-30,4050000,경기도 용인시
PAR-014296,신갈중학교 주변,공영,노상,경기도 용인시 기흥구 구갈로 일원,경기도 용인시 기흥구 신갈동 86-2 일원,19,1,미시행,평일+토요일+공휴일,23:59,23:59,23:59,23:59,23:59,23:59,무료,0,0,0,0,0,0,0,,,용인시 기흥구청,031-324-6351,37.2803233,127.1095176,2019-09-30,4050000,경기도 용인시
PAR-014297,신갈1리 소공원 주변,공영,노상,경기도 용인시 기흥구 상갈로23번길 일원,경기도 용인시 기흥구 상갈동 102-1 일원,4,1,미시행,평일+토요일+공휴일,23:59,23:59,23:59,23:59,23:59,23:59,무료,0,0,0,0,0,0,0,,,용인시 기흥구청,031-324-6351,37.2684059,127.1059382,2019-09-30,4050000,경기도 용인시
PAR-014298,이례장로교회 주변,공영,노상,경기도 용인시 기흥구 상갈로11번길 일원,경기도 용인시 기흥구 상갈동 153-2 일원,6,1,미시행,평일+토요일+공휴일,23:59,23:59,23:59,23:59,23:59,23:59,무료,0,0,0,0,0,0,0,,,용인시 기흥구청,031-324-6351,37.2669369,127.1063308,2019-09-30,4050000,경기도 용인시
PAR-014299,수원교회 인근,공영,노상,경기도 용인시 기흥구 석현로12번길 일원,경기도 용인시 기흥구 영덕동 1180 일원,11,1,미시행,평일+토요일+공휴일,23:59,23:59,23:59,23:59,23:59,23:59,무료,0,0,0,0,0,0,0,,,용인시 기흥구청,031-324-6351,37.2640863,127.0878047,2019-09-30,4050000,경기도 용인시
PAR-014300,유방공영,공영,노외,경기도 용인시 처인구 백옥대로1392번길 29,경기도 용인시 처인구 유방동 287,88,1,미시행,평일+토요일+공휴일,23:59,23:59,23:59,23:59,23:59,23:59,무료,0,0,0,0,0,0,0,,,용인시 처인구청,031-324-5392,37.25954151,127.2162008,2019-09-30,4050000,경기도 용인시
PAR-014301,김량장 공영,공영,노외,경기도 용인시 처인구 김량장동 505-1,경기도 용인시 처인구 김량장동 505-1,15,1,미시행,평일+토요일+공휴일,23:59,23:59,23:59,23:59,23:59,23:59,무료,0,0,0,0,0,0,0,,,용인시 처인구청,031-324-5392,37.2324374,127.198349,2019-09-30,4050000,경기도 용인시
PAR-014302,역북어린이공원,공영,노외,경기도 용인시 처인구 역북동 725-1,경기도 용인시 처인구 역북동 725-1,20,1,미시행,평일+토요일+공휴일,23:59,23:59,23:59,23:59,23:59,23:59,무료,0,0,0,0,0,0,0,,,용인시 처인구청,031-324-5392,37.234298,127.1900148,2019-09-30,4050000,경기도 용인시
PAR-014303,전대에버랜드역,공영,노외,경기도 용인시 처인구 포곡읍 에버랜드로 143,경기도 용인시 처인구 포곡읍 전대리 192-38,16,1,미시행,평일+토요일+공휴일,23:59,23:59,23:59,23:59,23:59,23:59,무료,0,0,0,0,0,0,0,,,용인시 처인구청,031-324-5392,37.28545275,127.2195993,2019-09-30,4050000,경기도 용인시
PAR-014304,마평동 공영,공영,노외,경기도 용인시 처인구 마평동 735-12,경기도 용인시 처인구 마평동 735-12,17,1,미시행,평일+토요일+공휴일,23:59,23:59,23:59,23:59,23:59,23:59,무료,0,0,0,0,0,0,0,,,용인시 처인구청,031-324-5392,37.2344158,127.2111782,2019-09-30,4050000,경기도 용인시
PAR-014305,탄천둔치,공영,노외,경기도 용인시 기흥구 마북동 583-15,경기도 용인시 기흥구 마북동 583-15,130,1,미시행,평일+토요일+공휴일,23:59,23:59,23:59,23:59,23:59,23:59,무료,0,0,0,0,0,0,0,,,용인시 기흥구청,031-324-6351,37.2938724,127.1121081,2019-09-30,4050000,경기도 용인시
PAR-014306,영덕동 공영,공영,노외,경기도 용인시 기흥구 영덕동 937-1,경기도 용인시 기흥구 영덕동 937-1,26,1,미시행,평일+토요일+공휴일,23:59,23:59,23:59,23:59,23:59,23:59,무료,0,0,0,0,0,0,0,,,용인시 기흥구청,031-324-6351,37.2676266,127.0754186,2019-09-30,4050000,경기도 용인시
PAR-014307,용인종합운동장,공영,부설,경기도 용인시 처인구 경안천로 76(마평동),경기도 용인시 처인구 마평동 703,440,1,미시행,평일+토요일+공휴일,23:59,23:59,23:59,23:59,23:59,23:59,무료,0,0,0,0,0,0,0,,,용인시 체육진흥과,031-324-2253,37.23854674,127.2124849,2019-09-30,4050000,경기도 용인시
PAR-014308,수지체육공원,공영,부설,경기도 용인시 수지구 풍덕천동 35,경기도 용인시 수지구 풍덕천동 35,90,1,미시행,평일+토요일+공휴일,23:59,23:59,23:59,23:59,23:59,23:59,무료,0,0,0,0,0,0,0,,,용인시 공원녹지과,031-324-4452,37.3277906,127.0972411,2019-09-30,4050000,경기도 용인시
PAR-014309,포곡읍,공영,부설,경기도 용인시 처인구 포곡로 258,경기도 용인시 처인구 삼계리 588-5,79,1,미시행,평일+토요일+공휴일,23:59,23:59,23:59,23:59,23:59,23:59,무료,0,0,0,0,0,0,0,,,용인시 포곡읍,031-324-5532,37.2776023,127.2306796,2019-09-30,4050000,경기도 용인시
PAR-014310,모현면,공영,부설,경기도 용인시 처인구 모현면 독점로 31-6,경기도 용인시 처인구 모현면 갈담리 309,83,1,미시행,평일+토요일+공휴일,23:59,23:59,23:59,23:59,23:59,23:59,무료,0,0,0,0,0,0,0,,,용인시 모현면,031-324-5591,37.3293697,127.2424574,2019-09-30,4050000,경기도 용인시
PAR-014311,남사면,공영,부설,경기도 용인시 처인구 남사면 내기로 22,경기도 용인시 처인구 남사면 봉무리 438-1,65,1,미시행,평일+토요일+공휴일,23:59,23:59,23:59,23:59,23:59,23:59,무료,0,0,0,0,0,0,0,,,용인시 남사면,031-324-5642,37.11568021,127.1505052,2019-09-30,4050000,경기도 용인시
PAR-014312,이동면,공영,부설,경기도 용인시 처인구 이동면 경기동로 673,경기도 용인시 처인구 이동면 송전리 750-3,50,1,미시행,평일+토요일+공휴일,23:59,23:59,23:59,23:59,23:59,23:59,무료,0,0,0,0,0,0,0,,지하: 평일(06:00~22:00) 운영,용인시 이동면,031-324-5692,37.1410039,127.1959075,2019-09-30,4050000,경기도 용인시
PAR-014313,원삼면,공영,부설,경기도 용인시 처인구 원삼면 원양로 64,경기도 용인시 처인구 고당리 88-1,102,1,미시행,평일+토요일+공휴일,23:59,23:59,23:59,23:59,23:59,23:59,무료,0,0,0,0,0,0,0,,,용인시 원삼면,031-324-5741,37.1665888,127.3132635,2019-09-30,4050000,경기도 용인시
PAR-014314,백암면,공영,부설,경기도 용인시 처인구 백암면 백암로 189,경기도 용인시 처인구 백암리 495-3,37,1,미시행,평일+토요일+공휴일,23:59,23:59,23:59,23:59,23:59,23:59,무료,0,0,0,0,0,0,0,,,용인시 백암면,031-324-5791,37.16340602,127.3753008,2019-09-30,4050000,경기도 용인시
PAR-014315,양지면,공영,부설,경기도 용인시 처인구 양지면 양지로105번길 5,경기도 용인시 처인구 양지면 양지리 701-9,45,1,미시행,평일+토요일+공휴일,23:59,23:59,23:59,23:59,23:59,23:59,무료,0,0,0,0,0,0,0,,,용인시 양지면,031-324-5841,37.23548735,127.2798397,2019-09-30,4050000,경기도 용인시
PAR-014316,역삼동,공영,부설,경기도 용인시 처인구 명지로 16,경기도 용인시 처인구 역북동 744,50,1,미시행,평일+토요일+공휴일,23:59,23:59,23:59,23:59,23:59,23:59,무료,0,0,0,0,0,0,0,,,용인시 역삼동,031-324-5922,37.2345534,127.1881503,2019-09-30,4050000,경기도 용인시
PAR-014317,유림동,공영,부설,경기도 용인시 처인구 백옥대로 1315,경기도 용인시 처인구 유방동 475-20,43,1,미시행,평일+토요일+공휴일,23:59,23:59,23:59,23:59,23:59,23:59,무료,0,0,0,0,0,0,0,,,용인시 유림동,031-324-5952,37.25285608,127.2120517,2019-09-30,4050000,경기도 용인시
PAR-014318,동부동,공영,부설,경기도 용인시 처인구 중부대로 1574,경기도 용인시 처인구 마평동 533-8,61,1,미시행,평일+토요일+공휴일,23:59,23:59,23:59,23:59,23:59,23:59,무료,0,0,0,0,0,0,0,,,용인시 동부동,031-324-5981,37.2327708,127.219176,2019-09-30,4050000,경기도 용인시
PAR-014319,구갈동,공영,부설,경기도 용인시 기흥구 강남로 23(지하)구갈동 578-2(옥외),경기도 용인시 기흥구 구갈동 620,59,1,미시행,평일,6:00,22:00,23:59,23:59,23:59,23:59,무료,0,0,0,0,0,0,0,,,용인시 구갈동,031-324-6633,37.2724253,127.1275233,2019-09-30,4050000,경기도 용인시
PAR-014320,상갈동,공영,부설,경기도 용인시 기흥구 상갈로 2,경기도 용인시 기흥구 상갈동 472-1,21,1,미시행,평일,6:00,22:00,23:59,23:59,23:59,23:59,무료,0,0,0,0,0,0,0,,,용인시 상갈동,031-324-6842,37.2665811,127.1076934,2019-09-30,4050000,경기도 용인시
PAR-014321,기흥동,공영,부설,경기도 용인시 기흥구 고매로43번길 12-14,경기도 용인시 기흥구 공세동 191-3,34,1,미시행,평일+토요일+공휴일,23:59,23:59,23:59,23:59,23:59,23:59,무료,0,0,0,0,0,0,0,,지하: 평일(06:00~22:00) 운영,용인시 기흥동,031-324-6671,37.2315267,127.1155316,2019-09-30,4050000,경기도 용인시
PAR-014322,서농동,공영,부설,경기도 용인시 기흥구 서천동로 94(LH 부지 임대),경기도 용인시 기흥구 서천동 335-2,22,1,미시행,평일+토요일+공휴일,23:59,23:59,23:59,23:59,23:59,23:59,무료,0,0,0,0,0,0,0,,,용인시 서농동,031-324-6691,37.23464655,127.0716908,2019-09-30,4050000,경기도 용인시
PAR-014323,마북동,공영,부설,경기도 용인시 기흥구 구교동로118번길 16,경기도 용인시 기흥구 마북동 162-1,80,1,미시행,평일+토요일+공휴일,23:59,23:59,23:59,23:59,23:59,23:59,무료,0,0,0,0,0,0,0,,지하: 평일(06:00~22:00) 운영,용인시 마북동,031-324-6721,37.30157898,127.1174479,2019-09-30,4050000,경기도 용인시
PAR-014324,동백동,공영,부설,경기도 용인시 기흥구 동백중앙로 214,경기도 용인시 기흥구 중동 866-1,85,1,미시행,평일+토요일+공휴일,23:59,23:59,23:59,23:59,23:59,23:59,무료,0,0,0,0,0,0,0,,지하: 평일(06:00~22:00) 운영,용인시 동백동,031-324-6755,37.27253384,127.1516623,2019-09-30,4050000,경기도 용인시
PAR-014325,상하동,공영,부설,경기도 용인시 기흥구 어정로 62-23,경기도 용인시 기흥구 상하동 435-12,43,1,미시행,평일,6:00,22:00,23:59,23:59,23:59,23:59,무료,0,0,0,0,0,0,0,,,용인시 상하동,031-324-6782,37.27051377,127.1383973,2019-09-30,4050000,경기도 용인시
PAR-014326,풍덕천1동,공영,부설,경기도 용인시 수지구 수지로342번길 3,경기도 용인시 수지구 풍덕천동 701-1,19,1,미시행,평일+토요일+공휴일,23:59,23:59,23:59,23:59,23:59,23:59,무료,0,0,0,0,0,0,0,,,용인시 풍덕천1동,031-324-8783,37.32795615,127.0950522,2019-09-30,4050000,경기도 용인시
PAR-014327,풍덕천2동,공영,부설,경기도 용인시 수지구 풍덕천로 51,경기도 용인시 수지구 풍덕천동 1051-2,48,1,미시행,평일+토요일+공휴일,23:59,23:59,23:59,23:59,23:59,23:59,무료,0,0,0,0,0,0,0,,,용인시 풍덕천2동,031-324-8622,37.31946246,127.0887792,2019-09-30,4050000,경기도 용인시
PAR-014328,신봉동,공영,부설,경기도 용인시 수지로 215,경기도 용인시 수지구 신봉동 898,46,1,미시행,평일+토요일+공휴일,23:59,23:59,23:59,23:59,23:59,23:59,무료,0,0,0,0,0,0,0,,지하: 평일(06:00~22:00) 운영,용인시 신봉동,031-324-8648,37.32066638,127.0836405,2019-09-30,4050000,경기도 용인시
PAR-014329,죽전1동,공영,부설,경기도 용인시 수지구 대지로15번길 50,경기도 용인시 수지구 죽전동 1070-9,52,1,미시행,평일+토요일+공휴일,23:59,23:59,23:59,23:59,23:59,23:59,무료,0,0,0,0,0,0,0,,,용인시 죽전1동,031-324-8664,37.3310109,127.1139958,2019-09-30,4050000,경기도 용인시
PAR-014330,동천동,공영,부설,경기도 용인시 수지구 신수로783번길 40,경기도 용인시 수지구 동천동 176-4,35,1,미시행,평일+토요일+공휴일,23:59,23:59,23:59,23:59,23:59,23:59,무료,0,0,0,0,0,0,0,,지하: 평일(06:00~18:00) 운영,용인시 동천동,031-324-8713,37.34186101,127.0992376,2019-09-30,4050000,경기도 용인시
PAR-014331,상현1동,공영,부설,경기도 용인시 수지구 상현로 71,경기도 용인시 수지구 상현동 839,35,1,미시행,평일+토요일+공휴일,23:59,23:59,23:59,23:59,23:59,23:59,무료,0,0,0,0,0,0,0,,,용인시 상현1동,031-324-8722,37.304655,127.0811457,2019-09-30,4050000,경기도 용인시
PAR-014332,성복동,공영,부설,경기도 용인시 수지구 성복1로 100,경기도 용인시 수지구 성복동 646-42,47,1,미시행,평일,6:00,22:00,23:59,23:59,23:59,23:59,무료,0,0,0,0,0,0,0,,,용인시 성복동,031-324-8762,37.31648782,127.0690016,2019-09-30,4050000,경기도 용인시
PAR-014333,기흥노상,공영,노상,경기도 용인시 기흥구 신갈로58번길,경기도 용인시 기흥구 신갈로58번길,103,1,미시행,평일,9:00,19:00,23:59,23:59,23:59,23:59,유료,30,900,10,300,24,9000,80000,현금 + 신용카드,최초 10분 이후 30분까지 900원,용인시  용인도시공사(위탁),031-338-6581,37.272409,127.10741,2019-09-30,4050000,경기도 용인시
PAR-014334,구갈로 노상,공영,노상,경기도 용인시 기흥구 구갈로72번길,경기도 용인시 기흥구 구갈로72번길,44,1,미시행,평일,9:00,19:00,23:59,23:59,23:59,23:59,유료,30,900,10,300,24,9000,80000,현금 + 신용카드,"토,일요일,공휴일 무료",용인시  용인도시공사(위탁),031-338-6581,37.280734,127.11426,2019-09-30,4050000,경기도 용인시
